id,Join_Count,Status,Score,Match_type,Side,X,Y,Match_addr,ARC_Street,Entry_no,Owner_name,street,city,state,zip,Entry_no_1,License_Nu,Status_1,License_Ty,Orig_Iss_D,Expir_Date,Census_tra,Business_N,Mailing_Ad,Geo_Code,Tract2010,coords.x1,coords.x2
1394,1,M,100,A,R,-122.51088084,37.77046894,"1000 Great Hwy, San Francisco, CA, 94121",1000 GREAT HWY,1806,BEACH CHALET THE L-PSHIP,1000 GREAT HWY,San Francisco,CA,94121,1806,322419,ACTIVE,47,1996/12/30,2013/07/31,Census Tract: 9803.00,BEACH CHALET THE,"1411 POWELL ST EMERYVILLE, CA 94608-2009",3800,980300,1822856.6941953,642900.803861638
233,1,M,100,A,R,-122.39911681,37.78754749,"141 2nd St, San Francisco, CA, 94105",141 2ND ST,322,"LEE, STEPHANIE ANN",141 2ND ST,San Francisco,CA,94105-3714,322,325798,ACTIVE,48,1997/01/10,2013/12/31,Census Tract: 0615.00,STEFFS,NA,3800,61500,1832738.87156201,644590.154110522
2495,1,M,100,A,R,-122.4528873,37.76634707,"900 Stanyan St, San Francisco, CA, 94117",900 STANYAN ST,3216,"JIRASAP, CHATCHAWAN",900 STANYAN ST,San Francisco,CA,94117-3807,3216,326417,ACTIVE,41,1997/01/16,2013/12/31,Census Tract: 0171.02,BANGKOK 900,NA,3800,17102,1827954.73621852,642335.589740327
2304,1,M,100,A,R,-122.45357258,37.74410001,"749 Portola Dr, San Francisco, CA, 94127",749 PORTOLA DR,2958,"KAJOUEE, HOSSEIN",749 PORTOLA DR,San Francisco,CA,94127,2958,325406,ACTIVE,48,1997/01/17,2013/12/31,Census Tract: 0306.00,MIRALOMA CLUB,NA,3800,30600,1827842.98881101,639868.076466841
2458,1,M,100,A,R,-122.42880282,37.7435967,"1599 Sanchez St, San Francisco, CA, 94131",1599 SANCHEZ ST,3159,"SUNG, JAMES JSO MIN",1599 SANCHEZ ST,San Francisco,CA,94131,3159,318356,ACTIVE,41,1997/01/17,2013/12/31,Census Tract: 0215.00,ALICE RESTAURANT,NA,3800,21500,1830024.1256945,639766.921997603
2811,1,M,100,A,R,-122.46611119,37.74045307,"33 W Portal Ave, San Francisco, CA, 94127",33 W PORTAL AVE,3616,SPIAZZO INC,33 W PORTAL AVE,San Francisco,CA,94127,3616,326712,ACTIVE,41,1997/01/31,2013/12/31,Census Tract: 0308.00,SPIAZZO CAFFE,NA,3800,30800,1826729.88630456,639487.070595815
691,1,M,100,A,L,-122.43515854,37.76183352,"434 Castro St, San Francisco, CA, 94114",434 CASTRO ST,919,COVE INC THE,434 CASTRO ST,San Francisco,CA,94114,919,326608,ACTIVE,41,1997/02/06,2013/07/31,Census Tract: 0205.00,COVE CAFE,NA,3800,20500,1829506.53396927,641802.193110553
2721,1,M,100,A,L,-122.42136307,37.75882681,"878 Valencia St, San Francisco, CA, 94110",878 VALENCIA ST,3510,"ABAY, TSIGEWEINE",878 VALENCIA ST,San Francisco,CA,94110,3510,325598,ACTIVE,41,1997/02/13,2014/01/31,Census Tract: 0207.00,CAFE ETHIOPIA,NA,3800,20700,1830714.95589646,641443.853236974
1576,1,M,100,A,R,-122.4644597,37.76406152,"627 Irving St, San Francisco, CA, 94122",627 IRVING ST,2050,KNB RESTAURANTS INC,627 IRVING ST,San Francisco,CA,94122,2050,324530,ACTIVE,47,1997/02/19,2014/01/31,Census Tract: 0302.02,PLUTOS,"2114 LOMBARD ST SAN FRANCISCO, CA 94123",3800,30202,1826930.6886669,642103.451244749
3321,1,M,100,A,L,-122.43201022,37.77957773,"1101 Fillmore St, San Francisco, CA, 94115",1101 FILLMORE ST,1395,"SHOMAN, NAHLA",1101 FILLMORE ST,San Francisco,CA,94115,1395,328233,ACTIVE,21,1997/02/21,2013/06/30,Census Tract: 0161.00,NA,NA,3800,16100,1829824.46206629,643765.30723843
1267,1,M,100,A,L,-122.47668498,37.7805678,"5346 Geary Blvd, San Francisco, CA, 94121",5346 GEARY BLVD,1645,"STANTON, MUNHEE",5346 GEARY BLVD,San Francisco,CA,94121,1645,327085,ACTIVE,48,1997/02/24,2014/01/31,Census Tract: 0426.02,NAGS HEAD,NA,3800,42602,1825891.99403862,643957.257125415
165,1,M,100,A,L,-122.40966042,37.75284007,"2878 24th St, San Francisco, CA, 94110",2878 24TH ST,225,"YEE, NORMAN",2878 24TH ST,San Francisco,CA,94110,225,327499,ACTIVE,41,1997/02/26,2014/01/31,Census Tract: 0229.02,NA,NA,3800,22902,1831732.11541922,640758.154748362
116,1,M,100,A,L,-122.42066928,37.76021331,"3464 19th St, San Francisco, CA, 94110",3464 19TH ST,149,FREAK DEER,3464 19TH ST,San Francisco,CA,94110,149,327133,ACTIVE,48,1997/03/06,2013/11/30,Census Tract: 0208.00,LEXINGTON CLUB THE,NA,3800,20800,1830779.11377284,641596.276524211
28610,1,M,100,A,R,-122.43627059,37.75164176,"741 Diamond St, San Francisco, CA, 94114",741 DIAMOND ST,1245,PASTA PORTE INCORPORATED,741 DIAMOND ST,San Francisco,CA,94114,1245,326081,ACTIVE,20,1997/03/06,2013/02/28,Census Tract: 0212.00,PASTAGINA,NA,3800,21200,1829384.90324112,640673.615807213
2561,1,M,100,A,R,-122.4219635,37.7874567,"1307 Sutter St, San Francisco, CA, 94109",1307 SUTTER ST,3302,WOK SHOP CAFE,1307 SUTTER ST,San Francisco,CA,94109,3302,327974,ACTIVE,41,1997/03/21,2013/04/30,Census Tract: 0151.00,WOK SHOP CAFE,NA,3800,15100,1830727.11603431,644621.246672058
752,1,M,100,A,R,-122.42714305,37.74911371,"1361 Church St, San Francisco, CA, 94114",1361 CHURCH ST,991,"AMAS, ABED",1361 CHURCH ST,San Francisco,CA,94114,991,325518,ACTIVE,41,1997/03/26,2013/02/28,Census Tract: 0214.00,FATTOUSH RESTAURANT,NA,3800,21400,1830183.34125645,640376.60616123
2663,1,M,100,A,L,-122.46514127,37.74059921,"811 Ulloa St, San Francisco, CA, 94127",811 ULLOA ST,3437,"WANG, HELEN Y C",811 ULLOA ST,San Francisco,CA,94127,3437,327686,ACTIVE,41,1997/03/28,2013/02/28,Census Tract: 0308.00,NEW TSING TAO RESTAURANT,NA,3800,30800,1826815.80529702,639501.238860229
877,1,M,100,A,R,-122.40926522,37.79976445,"526 Columbus Ave, San Francisco, CA, 94133",526 COLUMBUS AVE,1144,CAFFE ROMA ROASTING COMPANY L-PSHIP,526 COLUMBUS AVE,San Francisco,CA,94133,1144,322179,ACTIVE,41,1997/04/01,2013/03/31,Census Tract: 0106.00,CAFFE ROMA,NA,3800,10600,1831873.22296096,645964.482730856
2851,1,M,100,A,L,-122.4314721,37.78522173,"1581 Webster St, San Francisco, CA, 94115","1581 WEBSTER ST, STE 145",3664,JUBAN INC,"1581 WEBSTER ST, STE 145",San Francisco,CA,94115,3664,326436,ACTIVE,41,1997/04/22,2013/03/31,Census Tract: 0155.00,JUBAN RESTAURANT YAKINIKU HOUSE,"PO BOX 4646 BURLINGAME, CA 94011",3800,15500,1829884.91951107,644391.004652374
753,1,M,100,A,R,-122.42884316,37.76728857,"215 Church St, San Francisco, CA, 94114",215 CHURCH ST,992,"GULISANO, ANTHONY",215 CHURCH ST,San Francisco,CA,94114,992,328755,ACTIVE,41,1997/05/08,2013/04/30,Census Tract: 0203.00,CHOW,NA,3800,20300,1830075.15806921,642396.431500682
15510,1,M,100,A,R,-122.48496388,37.77622636,"2449 Balboa St, San Francisco, CA, 94121",2449 BALBOA ST,644,SAETANG INC,2449 BALBOA ST,San Francisco,CA,94121-2906,644,330080,ACTIVE,21,1997/05/09,2013/04/30,Census Tract: 0477.02,BALBOA BI RITE MARKET,NA,3800,47702,1825153.11945657,643490.704556179
357,1,M,100,A,R,-122.42360878,37.78872769,"1528 Franklin St, San Francisco, CA, 94109",1528 FRANKLIN ST,1538,"YOHANNES, PETROS",1528 FRANKLIN ST,San Francisco,CA,94109,1538,328634,ACTIVE,21,1997/05/13,2013/03/31,Census Tract: 0151.00,FRANKLIN MARKET,NA,3800,15100,1830585.10260881,644765.926303843
660,1,M,100,A,R,-122.45110081,37.7866441,"3461 California St, San Francisco, CA, 94118",3461 CALIFORNIA ST,874,"FONG, RAYMOND CARROL",3461 CALIFORNIA ST,San Francisco,CA,94118,874,331155,ACTIVE,42,1997/05/15,2013/07/31,Census Tract: 0154.00,WINE IMPRESSION,NA,3800,15400,1828159.3400192,644584.539523869
21410,1,M,100,A,R,-122.45110081,37.7866441,"3461 California St, San Francisco, CA, 94118",3461 CALIFORNIA ST,873,"FONG, RAYMOND CARROL",3461 CALIFORNIA ST,San Francisco,CA,94118,873,331155,ACTIVE,21,1997/05/15,2013/10/31,Census Tract: 0154.00,WINE IMPRESSION,NA,3800,15400,1828159.3400192,644584.539523869
15210,1,M,100,A,R,-122.4976883,37.77564203,"3635 Balboa St, San Francisco, CA, 94121",3635 BALBOA ST,627,"RODRIGUEZ, KATERRINA",3635 BALBOA ST,San Francisco,CA,94121,627,322853,ACTIVE,20,1997/05/28,2013/04/30,Census Tract: 0478.02,BALBOA PRODUCE,NA,3800,47802,1824030.97612816,643449.693709777
544,1,M,100,A,L,-122.40406165,37.79826412,"412 Broadway, San Francisco, CA, 94133",412 BROADWAY,718,ALTERNATIVE ENTERTAINMENT INC,412 BROADWAY,San Francisco,CA,94133,718,321129,ACTIVE,47,1997/06/03,2013/07/31,Census Tract: 0106.00,BROADWAY SHOWGIRLS CABARET,NA,3800,10600,1832327.50346559,645788.506941761
2347,1,M,100,A,L,-122.40924298,37.78822126,"450 Post St, San Francisco, CA, 94102",450 POST ST,3012,OCEAN CLUB LLC,450 POST ST,San Francisco,CA,94102,3012,329708,ACTIVE,47,1997/06/04,2013/05/31,Census Tract: 0121.00,FARALLON,"450 POST ST FOURTH FL SAN FRANCISCO, CA 94102",3800,12100,1831848.66279658,644683.143447495
2836,1,M,100,A,R,-122.40171943,37.79565466,"505 Washington St, San Francisco, CA, 94111",505 WASHINGTON ST,3645,JUSTIN & TERRENCE INC,505 WASHINGTON ST,San Francisco,CA,94111,3645,330203,ACTIVE,41,1997/06/05,2013/02/28,Census Tract: 0611.00,SAIS VIETNAMESE RESTAURANT,NA,3800,61100,1832528.29119603,645494.911705343
22110,1,M,100,A,R,-122.43424703,37.78880596,"2425 California St, San Francisco, CA, 94115",2425 CALIFORNIA ST A,893,VINO INC,2425 CALIFORNIA ST A,San Francisco,CA,94115,893,327547,ACTIVE,20,1997/06/09,2013/05/31,Census Tract: 0152.00,VINO,NA,3800,15200,1829648.41066665,644793.222224896
1125,1,M,100,A,R,-122.41444863,37.77142841,"1535 Folsom St, San Francisco, CA, 94103",1535 FOLSOM ST,1470,GOTH INC,1535 FOLSOM ST,San Francisco,CA,94103,1470,330043,ACTIVE,48,1997/06/16,2013/05/31,Census Tract: 0177.00,HOLY COW,"1531 FOLSOM ST SAN FRANCISCO, CA 94103",3800,17700,1831352.01064105,642829.434838624
1211,1,M,100,A,L,-122.46915899,37.78091109,"4652 Geary Blvd, San Francisco, CA, 94118",4652 GEARY BLVD,1579,"DO, TRI LONG",4652 GEARY BLVD,San Francisco,CA,94118,1579,329870,ACTIVE,48,1997/06/30,2013/05/31,Census Tract: 0402.00,WOULD YOU BELIEVE,NA,3800,40200,1826555.70650183,643981.199466843
2405,1,M,100,A,L,-122.40635596,37.79823975,"15 Romolo Pl, San Francisco, CA, 94133",15 ROMOLO PL,3089,"GASPARINI, JON THOMAS",15 ROMOLO PL,San Francisco,CA,94133,3089,330559,ACTIVE,47,1997/07/11,2013/06/30,Census Tract: 0106.00,GALLILEO HOTEL & RESTAURANT,NA,3800,10600,1832125.5243826,645789.624462579
2722,1,M,100,A,R,-122.42177857,37.7644631,"527 Valencia St, San Francisco, CA, 94110",527 VALENCIA ST,3511,CASANOVA LLC,527 VALENCIA ST,San Francisco,CA,94110,3511,331424,ACTIVE,48,1997/07/15,2013/06/30,Census Tract: 0201.00,CASANOVA LOUNGE,"533 VALENCIA ST SAN FRANCISCO, CA 94110",3800,20100,1830690.54972027,642069.299632084
12410,1,M,100,A,R,-122.40707566,37.7797728,"201 6th St, San Francisco, CA, 94103",201 6TH ST,514,"SINGH, NARENDRA",201 6TH ST,San Francisco,CA,94103,514,332398,ACTIVE,21,1997/07/18,2013/03/31,Census Tract: 0178.02,YERBA BUENA MARKET,NA,3800,17802,1832020.42343439,643742.22208275
878,1,M,100,A,L,-122.41204227,37.80151398,"745 Columbus Ave, San Francisco, CA, 94133",745 COLUMBUS AVE,1145,"MATSUDA, KATSUYOSHI",745 COLUMBUS AVE,San Francisco,CA,94133,1145,332165,ACTIVE,41,1997/07/21,2013/06/30,Census Tract: 0107.00,SUSHI ON NORTH BEACH KATSU,NA,3800,10700,1831632.50684919,646163.071929744
572,1,M,100,A,R,-122.40431979,37.77455613,"885 Bryant St, San Francisco, CA, 94103",885 BRYANT ST,754,SERGIOS INC,885 BRYANT ST,San Francisco,CA,94103,754,321285,ACTIVE,41,1997/07/29,2013/06/30,Census Tract: 0180.00,CAFFE ROMA,NA,3800,18000,1832251.79849205,643158.487602797
837,1,M,100,A,R,-122.49244243,37.78160368,"3107 Clement St, San Francisco, CA, 94121",3107 CLEMENT ST,1096,"LIU, GUI MEI",3107 CLEMENT ST,San Francisco,CA,94121-1615,1096,332819,ACTIVE,41,1997/07/31,2013/03/31,Census Tract: 0427.00,TSING TAO CHINESE RESTAURANT,NA,3800,42700,1824506.83534269,644101.443423978
1622,1,M,100,A,L,-122.40401596,37.79641082,"534 Jackson St, San Francisco, CA, 94133",534 JACKSON ST,2111,KELLS OF SAN FRANCISCO INCORPORATED,534 JACKSON ST,San Francisco,CA,94133,2111,329414,ACTIVE,47,1997/08/01,2013/07/31,Census Tract: 0611.00,KELLS,NA,3800,61100,1832328.07156459,645582.841965408
1655,1,M,100,A,R,-122.5059698,37.76036504,"4101 Judah St, San Francisco, CA, 94122",4101 JUDAH ST,2150,ANTRAN BUSINESS CORP,4101 JUDAH ST,San Francisco,CA,94122,2150,331569,ACTIVE,47,1997/08/04,2013/07/31,Census Tract: 0352.02,THANH LONG RESTAURANT,NA,3800,35202,1823265.16460763,641770.906017602
2555,1,M,100,A,L,-122.40565548,37.78965865,"314 Sutter St, San Francisco, CA, 94108",314 SUTTER ST,3294,SPECIALTY BREWING RESTAURANTS LLC,314 SUTTER ST,San Francisco,CA,94108,3294,328912,ACTIVE,47,1997/08/05,2013/07/31,Census Tract: 0117.00,E & O TRADING COMPANY,NA,3800,11700,1832167.89947687,644836.366543374
409,1,M,100,A,L,-122.46661585,37.78253226,"315 8th Ave, San Francisco, CA, 94118",315 8TH AVE,539,"OCHAROENKUL, JAKKIT",315 8TH AVE,San Francisco,CA,94118,539,332941,ACTIVE,41,1997/08/07,2013/07/31,Census Tract: 0402.00,THAI TIME RESTAURANT,NA,3800,40200,1826783.64135374,644157.103311507
1561,1,M,100,A,L,-122.39165816,37.7620535,"666 Indiana St, San Francisco, CA, 94107",666 INDIANA ST,2027,"WANIGATUNGA, DARUKA ROLAND",666 INDIANA ST,San Francisco,CA,94107,2027,332687,ACTIVE,47,1997/08/07,2013/09/30,Census Tract: 0226.00,CAFE COCOMO BAR & GRILL,"650 INDIANA ST SAN FRANCISCO, CA 94107",3800,22600,1833339.01951707,641748.78245736
